Sensors,SUNANGLE,Status,Latitude,Longitude,Temperature 2m,Dewpoint 2m,Pressure,Precipitation,GHI,DHI,BNI,LightHouse,Time ,Date,Timestamp,Year,hours
Light,-2.182098541,0.50332708,54.8101608,-3.901032903,1.750146847,-2.957260319,101321.9133,0.000158028,38.91173276,19.94617393,87.08571567,North_Rona,05:47:17,26-03-2023,00:00:00,2023,5.788055556
Light,-2.183385834,0.503327253,54.81017215,-3.90100433,1.748824476,-2.958877565,101321.8937,0.000158034,38.9088828,19.94282829,87.09227613,North_Rona,19:17:16,25-03-2023,00:00:00,2023,19.28777778
ML1 Status,-2.184673127,0.503327426,54.81018351,-3.900975758,1.747502105,-2.96049481,101321.8741,0.000158041,38.90603284,19.93948264,87.09883659,BishopRock,19:00:16,25-03-2023,00:00:00,2023,19.00444444
ML1 Status,-2.18596042,0.503327599,54.81019486,-3.900947186,1.746179734,-2.962112056,101321.8545,0.000158047,38.90318288,19.936137,87.10539705,Lizard,18:54:43,25-03-2023,00:00:00,2023,18.91194444
ML1 Status,-2.187247713,0.503327772,54.81020622,-3.900918614,1.744857363,-2.963729301,101321.835,0.000158053,38.90033292,19.93279136,87.11195751,Trevose,18:48:44,25-03-2023,00:00:00,2023,18.81222222
Light,-2.188535006,0.503327945,54.81021757,-3.900890042,1.743534992,-2.965346547,101321.8154,0.000158059,38.89748296,19.92944572,87.11851797,Sule_Skerry,18:47:52,25-03-2023,00:00:00,2023,18.79777778
ML1 Status,-2.189822299,0.503328118,54.81022893,-3.90086147,1.74221262,-2.966963793,101321.7958,0.000158065,38.894633,19.92610008,87.12507843,WolfRock,18:44:28,25-03-2023,00:00:00,2023,18.74111111
Optic Main,-2.191109592,0.503328291,54.81024028,-3.900832897,1.740890249,-2.968581038,101321.7762,0.000158071,38.89178304,19.92275444,87.13163889,Sumburgh_Head,18:41:27,25-03-2023,00:00:00,2023,18.69083333
Optic Main,-2.192396885,0.503328464,54.81025164,-3.900804325,1.739567878,-2.970198284,101321.7566,0.000158077,38.88893308,19.9194088,87.13819935,North_Ronaldsay,18:39:10,25-03-2023,00:00:00,2023,18.65277778
ML1 Status,-2.193684178,0.503328637,54.81026299,-3.900775753,1.738245507,-2.971815529,101321.737,0.000158084,38.88608312,19.91606316,87.14475981,BullPointPost,18:34:55,25-03-2023,00:00:00,2023,18.58194444
Main Optic,-2.194971471,0.50332881,54.81027435,-3.900747181,1.736923136,-2.973432775,101321.7175,0.00015809,38.88323316,19.91271752,87.15132028,Balta_Sound,18:33:54,25-03-2023,00:00:00,2023,18.565
Light,-2.196258764,0.503328983,54.8102857,-3.900718609,1.735600765,-2.97505002,101321.6979,0.000158096,38.88038319,19.90937188,87.15788074,Flotta_Grinds_Buoy,18:29:41,25-03-2023,00:00:00,2023,18.49472222
Main optic,-2.197546057,0.503329156,54.81029706,-3.900690037,1.734278393,-2.976667266,101321.6783,0.000158102,38.87753323,19.90602624,87.1644412,Mousa,0.771087963,25-03-2023,00:00:00,2023,18.50611111
ML1 Status,-2.19883335,0.503329329,54.81030841,-3.900661464,1.732956022,-2.978284512,101321.6587,0.000158108,38.87468327,19.9026806,87.17100166,Eddystone,18:15:05,25-03-2023,00:00:00,2023,18.25138889
Main Optic,-2.200120644,0.503329502,54.81031977,-3.900632892,1.731633651,-2.979901757,101321.6391,0.000158114,38.87183331,19.89933496,87.17756212,Dunnet_Head,17:47:23,25-03-2023,00:00:00,2023,17.78972222
Main Status,-2.201407937,0.503329675,54.81033112,-3.90060432,1.73031128,-2.981519003,101321.6195,0.00015812,38.86898335,19.89598931,87.18412258,Godrevy,17:20:01,25-03-2023,00:00:00,2023,17.33361111
Main Optic,-2.20269523,0.503329848,54.81034248,-3.900575748,1.728988909,-2.983136248,101321.6,0.000158127,38.86613339,19.89264367,87.19068304,Dunnet_Head,07:17:50,25-03-2023,00:00:00,2023,7.297222222
Main Status,-2.203982523,0.503330021,54.81035383,-3.900547176,1.727666537,-2.984753494,101321.5804,0.000158133,38.86328343,19.88929803,87.1972435,Godrevy,07:11:01,25-03-2023,00:00:00,2023,7.183611111
ML1 Status,-2.205269816,0.503330194,54.81036519,-3.900518603,1.726344166,-2.986370739,101321.5608,0.000158139,38.86043347,19.88595239,87.20380396,Eddystone,07:04:23,25-03-2023,00:00:00,2023,7.073055556
Light,-2.206557109,0.503330367,54.81037654,-3.900490031,1.725021795,-2.987987985,101321.5412,0.000158145,38.85758351,19.88260675,87.21036442,Sule_Skerry,06:29:52,25-03-2023,00:00:00,2023,6.497777778
ML1 Status,-2.207844402,0.50333054,54.8103879,-3.900461459,1.723699424,-2.989605231,101321.5216,0.000158151,38.85473355,19.87926111,87.21692488,BullPointPost,06:27:44,25-03-2023,00:00:00,2023,6.462222222
ML1 Status,-2.209131695,0.503330713,54.81039925,-3.900432887,1.722377053,-2.991222476,101321.502,0.000158157,38.85188359,19.87591547,87.22348534,WolfRock,0.265277778,25-03-2023,00:00:00,2023,6.366666667
Optic Main,-2.210418988,0.503330886,54.81041061,-3.900404315,1.721054682,-2.992839722,101321.4825,0.000158163,38.84903363,19.87256983,87.2300458,North_Ronaldsay,06:17:35,25-03-2023,00:00:00,2023,6.293055556
Optic Main,-2.211706281,0.503331059,54.81042196,-3.900375743,1.71973231,-2.994456967,101321.4629,0.000158169,38.84618366,19.86922419,87.23660626,Sumburgh_Head,06:13:26,25-03-2023,00:00:00,2023,6.223888889
ML1 Status,-2.212993574,0.503331232,54.81043332,-3.90034717,1.718409939,-2.996074213,101321.4433,0.000158176,38.8433337,19.86587855,87.24316672,Trevose,06:10:56,25-03-2023,00:00:00,2023,6.182222222
ML1 Status,-2.214280867,0.503331405,54.81044467,-3.900318598,1.717087568,-2.997691458,101321.4237,0.000158182,38.84048374,19.86253291,87.24972718,BishopRock,06:06:48,25-03-2023,00:00:00,2023,6.113333333
Light,-2.21556816,0.503331578,54.81045603,-3.900290026,1.715765197,-2.999308704,101321.4041,0.000158188,38.83763378,19.85918727,87.25628764,Flotta_Grinds_Buoy,06:05:08,25-03-2023,00:00:00,2023,6.085555556
ML1 Status,-2.216855453,0.503331751,54.81046738,-3.900261454,1.714442826,-3.000925949,101321.3845,0.000158194,38.83478382,19.85584163,87.2628481,Lizard,06:05:33,25-03-2023,00:00:00,2023,6.0925
Main Optic,-2.218142746,0.503331924,54.81047874,-3.900232882,1.713120455,-3.002543195,101321.365,0.0001582,38.83193386,19.85249598,87.26940856,Balta_Sound,05:51:48,25-03-2023,00:00:00,2023,5.863333333
Main optic,-2.219430039,0.503332097,54.81049009,-3.900204309,1.711798083,-3.004160441,101321.3454,0.000158206,38.8290839,19.84915034,87.27596902,Mousa,05:43:36,25-03-2023,00:00:00,2023,5.726666667
Light,-2.220717332,0.50333227,54.81050145,-3.900175737,1.710475712,-3.005777686,101321.3258,0.000158212,38.82623394,19.8458047,87.28252948,North_Rona,05:41:17,25-03-2023,00:00:00,2023,5.688055556
Main Optic,-2.222004625,0.503332443,54.8105128,-3.900147165,1.709153341,-3.007394932,101321.3062,0.000158219,38.82338398,19.84245906,87.28908994,Balta_Sound,21:08:14,24-03-2023,00:00:00,2023,21.13722222
Light,-2.223291918,0.503332616,54.81052416,-3.900118593,1.70783097,-3.009012177,101321.2866,0.000158225,38.82053402,19.83911342,87.2956504,North_Rona,19:17:17,24-03-2023,00:00:00,2023,19.28805556
ML1 Status,-2.224579211,0.503332789,54.81053551,-3.900090021,1.706508599,-3.010629423,101321.267,0.000158231,38.81768406,19.83576778,87.30221086,Trevose,19:02:39,24-03-2023,00:00:00,2023,19.04416667
ML1 Status,-2.225866504,0.503332962,54.81054687,-3.900061449,1.705186228,-3.012246668,101321.2475,0.000158237,38.81483409,19.83242214,87.30877132,BishopRock,19:01:04,24-03-2023,00:00:00,2023,19.01777778
ML1 Status,-2.227153797,0.503333135,54.81055822,-3.900032876,1.703863856,-3.013863914,101321.2279,0.000158243,38.81198413,19.8290765,87.31533178,WolfRock,18:55:47,24-03-2023,00:00:00,2023,18.92972222
ML1 Status,-2.22844109,0.503333308,54.81056958,-3.900004304,1.702541485,-3.01548116,101321.2083,0.000158249,38.80913417,19.82573086,87.32189224,Lizard,18:54:41,24-03-2023,00:00:00,2023,18.91138889
Light,-2.229728383,0.503333481,54.81058093,-3.899975732,1.701219114,-3.017098405,101321.1887,0.000158255,38.80628421,19.82238522,87.3284527,Sule_Skerry,18:47:52,24-03-2023,00:00:00,2023,18.79777778
ML1 Status,-2.231015676,0.503333654,54.81059229,-3.89994716,1.699896743,-3.018715651,101321.1691,0.000158262,38.80343425,19.81903958,87.33501317,BullPointPost,18:45:45,24-03-2023,00:00:00,2023,18.7625
Light,-2.232302969,0.503333827,54.81060364,-3.899918588,1.698574372,-3.020332896,101321.1495,0.000158268,38.80058429,19.81569394,87.34157363,Flotta_Grinds_Buoy,18:41:42,24-03-2023,00:00:00,2023,18.695
Optic Main,-2.233590262,0.503334,54.810615,-3.899890015,1.697252,-3.021950142,101321.13,0.000158274,38.79773433,19.81234829,87.34813409,North_Ronaldsay,18:35:08,24-03-2023,00:00:00,2023,18.58555556
Main Status,-2.234877555,0.503334173,54.81062635,-3.899861443,1.695929629,-3.023567387,101321.1104,0.00015828,38.79488437,19.80900265,87.35469455,Godrevy,18:32:01,24-03-2023,00:00:00,2023,18.53361111
ML1 Status,-2.236164849,0.503334346,54.81063771,-3.899832871,1.694607258,-3.025184633,101321.0908,0.000158286,38.79203441,19.80565701,87.36125501,Eddystone,18:31:16,24-03-2023,00:00:00,2023,18.52111111
Optic Main,-2.237452142,0.503334519,54.81064906,-3.899804299,1.693284887,-3.026801879,101321.0712,0.000158292,38.78918445,19.80231137,87.36781547,Sumburgh_Head,18:22:24,24-03-2023,00:00:00,2023,18.37333333
Main Optic,-2.238739435,0.503334692,54.81066042,-3.899775727,1.691962516,-3.028419124,101321.0516,0.000158298,38.78633449,19.79896573,87.37437593,Dunnet_Head,18:21:12,24-03-2023,00:00:00,2023,18.35333333
Main optic,-2.240026728,0.503334865,54.81067177,-3.899747155,1.690640145,-3.03003637,101321.032,0.000158304,38.78348453,19.79562009,87.38093639,Mousa,18:21:30,24-03-2023,00:00:00,2023,18.35833333
Main Optic,-2.241314021,0.503335037,54.81068313,-3.899718582,1.689317773,-3.031653615,101321.0125,0.000158311,38.78063456,19.79227445,87.38749685,Balta_Sound,12:58:43,24-03-2023,00:00:00,2023,12.97861111
Main Status,-2.242601314,0.50333521,54.81069448,-3.89969001,1.687995402,-3.033270861,101320.9929,0.000158317,38.7777846,19.78892881,87.39405731,Godrevy,07:29:01,24-03-2023,00:00:00,2023,7.483611111
ML1 Status,-2.243888607,0.503335383,54.81070584,-3.899661438,1.686673031,-3.034888106,101320.9733,0.000158323,38.77493464,19.78558317,87.40061777,Eddystone,06:51:24,24-03-2023,00:00:00,2023,6.856666667
Main Optic,-2.2451759,0.503335556,54.81071719,-3.899632866,1.68535066,-3.036505352,101320.9537,0.000158329,38.77208468,19.78223753,87.40717823,Dunnet_Head,06:45:21,24-03-2023,00:00:00,2023,6.755833333
ML1 Status,-2.246463193,0.503335729,54.81072855,-3.899604294,1.684028289,-3.038122597,101320.9341,0.000158335,38.76923472,19.77889189,87.41373869,BullPointPost,06:39:43,24-03-2023,00:00:00,2023,6.661944444
ML1 Status,-2.247750486,0.503335902,54.8107399,-3.899575721,1.682705918,-3.039739843,101320.9145,0.000158341,38.76638476,19.77554625,87.42029915,WolfRock,06:30:06,24-03-2023,00:00:00,2023,6.501666667
ML1 Status,-2.249037779,0.503336075,54.81075126,-3.899547149,1.681383546,-3.041357089,101320.895,0.000158347,38.7635348,19.77220061,87.42685961,Lizard,06:19:21,24-03-2023,00:00:00,2023,6.3225
ML1 Status,-2.250325072,0.503336248,54.81076261,-3.899518577,1.680061175,-3.042974334,101320.8754,0.000158354,38.76068484,19.76885496,87.43342007,BishopRock,06:16:51,24-03-2023,00:00:00,2023,6.280833333
ML1 Status,-2.251612365,0.503336421,54.81077397,-3.899490005,1.678738804,-3.04459158,101320.8558,0.00015836,38.75783488,19.76550932,87.43998053,Trevose,06:14:13,24-03-2023,00:00:00,2023,6.236944444
Light,-2.252899658,0.503336594,54.81078532,-3.899461433,1.677416433,-3.046208825,101320.8362,0.000158366,38.75498492,19.76216368,87.44654099,Sule_Skerry,06:11:58,24-03-2023,00:00:00,2023,6.199444444
Optic Main,-2.254186951,0.503336767,54.81079668,-3.899432861,1.676094062,-3.047826071,101320.8166,0.000158372,38.75213496,19.75881804,87.45310145,North_Ronaldsay,06:07:45,24-03-2023,00:00:00,2023,6.129166667
Optic Main,-2.255474244,0.50333694,54.81080803,-3.899404288,1.674771691,-3.049443316,101320.797,0.000158378,38.749285,19.7554724,87.45966191,Sumburgh_Head,06:05:01,24-03-2023,00:00:00,2023,6.083611111
Light,-2.256761537,0.503337113,54.81081939,-3.899375716,1.673449319,-3.051060562,101320.7775,0.000158384,38.74643503,19.75212676,87.46622237,North_Rona,05:53:18,24-03-2023,00:00:00,2023,5.888333333
Light,-2.25804883,0.503337286,54.81083074,-3.899347144,1.672126948,-3.052677808,101320.7579,0.00015839,38.74358507,19.74878112,87.47278283,Flotta_Grinds_Buoy,05:41:43,24-03-2023,00:00:00,2023,5.695277778
Main optic,-2.259336123,0.503337459,54.8108421,-3.899318572,1.670804577,-3.054295053,101320.7383,0.000158397,38.74073511,19.74543548,87.47934329,Mousa,05:28:14,24-03-2023,00:00:00,2023,5.470555556
Optic Main,-2.260623416,0.503337632,54.81085345,-3.89929,1.669482206,-3.055912299,101320.7187,0.000158403,38.73788515,19.74208984,87.48590375,Sumburgh_Head,21:07:33,23-03-2023,00:00:00,2023,21.12583333
Optic Main,-2.261910709,0.503337805,54.81086481,-3.899261428,1.668159835,-3.057529544,101320.6991,0.000158409,38.73503519,19.7387442,87.49246421,Sumburgh_Head,21:00:08,23-03-2023,00:00:00,2023,21.00222222
Light,-2.263198002,0.503337978,54.81087616,-3.899232855,1.666837463,-3.05914679,101320.6795,0.000158415,38.73218523,19.73539856,87.49902467,North_Rona,19:17:18,23-03-2023,00:00:00,2023,19.28833333
ML1 Status,-2.264485295,0.503338151,54.81088752,-3.899204283,1.665515092,-3.060764035,101320.66,0.000158421,38.72933527,19.73205292,87.50558513,Trevose,19:05:58,23-03-2023,00:00:00,2023,19.09944444
ML1 Status,-2.265772588,0.503338324,54.81089887,-3.899175711,1.664192721,-3.062381281,101320.6404,0.000158427,38.72648531,19.72870728,87.51214559,Lizard,18:53:02,23-03-2023,00:00:00,2023,18.88388889
ML1 Status,-2.267059881,0.503338497,54.81091023,-3.899147139,1.66287035,-3.063998527,101320.6208,0.000158433,38.72363535,19.72536163,87.51870606,BishopRock,18:50:49,23-03-2023,00:00:00,2023,18.84694444
Light,-2.268347174,0.50333867,54.81092158,-3.899118567,1.661547979,-3.065615772,101320.6012,0.000158439,38.72078539,19.72201599,87.52526652,Sule_Skerry,18:47:31,23-03-2023,00:00:00,2023,18.79194444
Light,-2.269634467,0.503338843,54.81093294,-3.899089994,1.660225608,-3.067233018,101320.5816,0.000158446,38.71793543,19.71867035,87.53182698,Flotta_Grinds_Buoy,18:47:20,23-03-2023,00:00:00,2023,18.78888889
ML1 Status,-2.27092176,0.503339016,54.81094429,-3.899061422,1.658903236,-3.068850263,101320.562,0.000158452,38.71508546,19.71532471,87.53838744,WolfRock,18:42:43,23-03-2023,00:00:00,2023,18.71194444
ML1 Status,-2.272209054,0.503339189,54.81095565,-3.89903285,1.657580865,-3.070467509,101320.5425,0.000158458,38.7122355,19.71197907,87.5449479,BullPointPost,18:40:12,23-03-2023,00:00:00,2023,18.67
Main optic,-2.273496347,0.503339362,54.810967,-3.899004278,1.656258494,-3.072084754,101320.5229,0.000158464,38.70938554,19.70863343,87.55150836,Mousa,18:37:08,23-03-2023,00:00:00,2023,18.61888889
Main Optic,-2.27478364,0.503339535,54.81097836,-3.898975706,1.654936123,-3.073702,101320.5033,0.00015847,38.70653558,19.70528779,87.55806882,Dunnet_Head,18:27:11,23-03-2023,00:00:00,2023,18.45305556
Optic Main,-2.276070933,0.503339708,54.81098971,-3.898947134,1.653613752,-3.075319245,101320.4837,0.000158476,38.70368562,19.70194215,87.56462928,Sumburgh_Head,18:23:32,23-03-2023,00:00:00,2023,18.39222222
Optic Main,-2.277358226,0.503339881,54.81100107,-3.898918561,1.652291381,-3.076936491,101320.4641,0.000158482,38.70083566,19.69859651,87.57118974,North_Ronaldsay,18:22:51,23-03-2023,00:00:00,2023,18.38083333
ML1 Status,-2.278645519,0.503340054,54.81101242,-3.898889989,1.650969009,-3.078553737,101320.4445,0.000158489,38.6979857,19.69525087,87.5777502,Eddystone,18:18:23,23-03-2023,00:00:00,2023,18.30638889
Main Status,-2.279932812,0.503340227,54.81102378,-3.898861417,1.649646638,-3.080170982,101320.425,0.000158495,38.69513574,19.69190523,87.58431066,Godrevy,18:17:01,23-03-2023,00:00:00,2023,18.28361111
Main Optic,-2.281220105,0.5033404,54.81103513,-3.898832845,1.648324267,-3.081788228,101320.4054,0.000158501,38.69228578,19.68855959,87.59087112,Balta_Sound,18:15:28,23-03-2023,00:00:00,2023,18.25777778
Main Optic,-2.282507398,0.503340573,54.81104649,-3.898804273,1.647001896,-3.083405473,101320.3858,0.000158507,38.68943582,19.68521394,87.59743158,Dunnet_Head,07:27:42,23-03-2023,00:00:00,2023,7.461666667
Main Status,-2.283794691,0.503340746,54.81105784,-3.8987757,1.645679525,-3.085022719,101320.3662,0.000158513,38.68658586,19.6818683,87.60399204,Godrevy,07:17:01,23-03-2023,00:00:00,2023,7.283611111
Light,-2.285081984,0.503340919,54.8110692,-3.898747128,1.644357154,-3.086639964,101320.3466,0.000158519,38.6837359,19.67852266,87.6105525,Sule_Skerry,06:41:54,23-03-2023,00:00:00,2023,6.698333333
ML1 Status,-2.286369277,0.503341092,54.81108055,-3.898718556,1.643034782,-3.08825721,101320.327,0.000158525,38.68088593,19.67517702,87.61711296,Eddystone,06:39:22,23-03-2023,00:00:00,2023,6.656111111
Optic Main,-2.28765657,0.503341265,54.81109191,-3.898689984,1.641712411,-3.089874456,101320.3075,0.000158532,38.67803597,19.67183138,87.62367342,North_Ronaldsay,06:32:46,23-03-2023,00:00:00,2023,6.546111111
ML1 Status,-2.288943863,0.503341438,54.81110326,-3.898661412,1.64039004,-3.091491701,101320.2879,0.000158538,38.67518601,19.66848574,87.63023388,BishopRock,06:23:44,23-03-2023,00:00:00,2023,6.395555556
ML1 Status,-2.290231156,0.503341611,54.81111462,-3.89863284,1.639067669,-3.093108947,101320.2683,0.000158544,38.67233605,19.6651401,87.63679434,BullPointPost,0.267037037,23-03-2023,00:00:00,2023,6.408888889
ML1 Status,-2.291518449,0.503341784,54.81112597,-3.898604267,1.637745298,-3.094726192,101320.2487,0.00015855,38.66948609,19.66179446,87.6433548,WolfRock,06:21:40,23-03-2023,00:00:00,2023,6.361111111
Optic Main,-2.292805742,0.503341957,54.81113733,-3.898575695,1.636422926,-3.096343438,101320.2291,0.000158556,38.66663613,19.65844882,87.64991526,Sumburgh_Head,06:21:34,23-03-2023,00:00:00,2023,6.359444444
Main Optic,-2.294093035,0.50334213,54.81114868,-3.898547123,1.635100555,-3.097960683,101320.2095,0.000158562,38.66378617,19.65510318,87.65647572,Balta_Sound,06:15:12,23-03-2023,00:00:00,2023,6.253333333
ML1 Status,-2.295380328,0.503342303,54.81116004,-3.898518551,1.633778184,-3.099577929,101320.19,0.000158568,38.66093621,19.65175754,87.66303618,Trevose,06:13:05,23-03-2023,00:00:00,2023,6.218055556
ML1 Status,-2.296667621,0.503342476,54.81117139,-3.898489979,1.632455813,-3.101195174,101320.1704,0.000158574,38.65808625,19.6484119,87.66959664,Lizard,06:02:34,23-03-2023,00:00:00,2023,6.042777778
Main optic,-2.297954914,0.503342649,54.81118275,-3.898461406,1.631133442,-3.10281242,101320.1508,0.000158581,38.65523629,19.64506626,87.6761571,Mousa,05:57:18,23-03-2023,00:00:00,2023,5.955
Light,-2.299242207,0.503342822,54.8111941,-3.898432834,1.629811071,-3.104429666,101320.1312,0.000158587,38.65238633,19.64172061,87.68271756,Flotta_Grinds_Buoy,05:54:44,23-03-2023,00:00:00,2023,5.912222222
Light,-2.3005295,0.503342995,54.81120546,-3.898404262,1.628488699,-3.106046911,101320.1116,0.000158593,38.64953637,19.63837497,87.68927802,North_Rona,05:53:18,23-03-2023,00:00:00,2023,5.888333333
Light,-2.301816793,0.503343168,54.81121681,-3.89837569,1.627166328,-3.107664157,101320.092,0.000158599,38.6466864,19.63502933,87.69583849,North_Rona,19:11:18,22-03-2023,00:00:00,2023,19.18833333
ML1 Status,-2.303104086,0.503343341,54.81122817,-3.898347118,1.625843957,-3.109281402,101320.0725,0.000158605,38.64383644,19.63168369,87.70239895,Lizard,18:52:37,22-03-2023,00:00:00,2023,18.87694444
ML1 Status,-2.304391379,0.503343514,54.81123952,-3.898318546,1.624521586,-3.110898648,101320.0529,0.000158611,38.64098648,19.62833805,87.70895941,Trevose,18:48:40,22-03-2023,00:00:00,2023,18.81111111
ML1 Status,-2.305678672,0.503343687,54.81125088,-3.898289973,1.623199215,-3.112515893,101320.0333,0.000158617,38.63813652,19.62499241,87.71551987,BishopRock,18:47:32,22-03-2023,00:00:00,2023,18.79222222
Light,-2.306965965,0.50334386,54.81126223,-3.898261401,1.621876844,-3.114133139,101320.0137,0.000158624,38.63528656,19.62164677,87.72208033,Sule_Skerry,18:41:54,22-03-2023,00:00:00,2023,18.69833333
